"Region","EWE","YEAR","Tot.biomass","AREA","kg.km2"
"gb.deep","Spiny dogfish (S)",1965,189542.984982685,29723.548064,6.37686270073026
"gb.deep","Spiny dogfish (L)",1965,5874455.22128139,29723.548064,197.636406280726
"gb.deep","Hakes (S)",1965,12514034.3472684,29723.548064,421.014150811456
"gb.deep","Hakes (L)",1965,6364072.55063184,29723.548064,214.108777893167
"gb.deep","Atlantic cod (S)",1965,3011.41890173765,29723.548064,0.101314247385727
"gb.deep","Atlantic cod (M)",1965,3058696.20329079,29723.548064,102.904814617181
"gb.deep","Atlantic cod (L)",1965,14437163.4714574,29723.548064,485.714674451774
"gb.deep","Yellowtail flounder (S)",1965,49047.1553631622,29723.548064,1.65011105866484
"gb.deep","Yellowtail flounder (L)",1965,18469431.6542235,29723.548064,621.37372074342
"gb.deep","Alosines",1966,1095081.8417298,29723.548064,36.8422315994004
"gb.deep","Atlantic herring",1966,174487259.570853,29723.548064,5870.33752481876
"gb.deep","Atlantic mackerel",1966,1543584.40059524,29723.548064,51.9313642258196
"gb.deep","Butterfish",1966,0,29723.548064,0
"gb.deep","Demersal benthivores - other",1966,33871794.6152806,29723.548064,1139.56094818656
"gb.deep","Demersal piscivores - other",1966,102060196.14444,29723.548064,3433.64782443489
"gb.deep","Haddock",1966,98594708.7994964,29723.548064,3317.05718937742
"gb.deep","Mesopelagics",1966,74247.5963541667,29723.548064,2.49793854334949
"gb.deep","Skates",1966,92357215.1269795,29723.548064,3107.20695012985
"gb.deep","Small pelagic - other",1966,330299.457465278,29723.548064,11.1123832442239
"gb.deep","Squid",1966,5605759.45171379,29723.548064,188.596578027751
"gb.deep","Spiny dogfish (S)",1966,63338.7594080664,29723.548064,2.13092862506478
"gb.deep","Spiny dogfish (L)",1966,4333903.48875814,29723.548064,145.807071195757
"gb.deep","Hakes (S)",1966,13957647.5404617,29723.548064,469.582147811172
"gb.deep","Hakes (L)",1966,12080838.3663835,29723.548064,406.439982883987
"gb.deep","Atlantic cod (S)",1966,5844.80338817332,29723.548064,0.196638819012738
"gb.deep","Atlantic cod (M)",1966,4692203.75516745,29723.548064,157.861495709204
"gb.deep","Atlantic cod (L)",1966,17156382.7155537,29723.548064,577.198343838799
"gb.deep","Yellowtail flounder (S)",1966,285069.435561852,29723.548064,9.59069337711797
"gb.deep","Yellowtail flounder (L)",1966,6097193.88523634,29723.548064,205.1300831283
"gb.deep","Alosines",1967,1633325.31922348,29723.548064,54.9505501734399
"gb.deep","Atlantic herring",1967,73940110.8197917,29723.548064,2487.59369711132
"gb.deep","Atlantic mackerel",1967,1698204.421875,29723.548064,57.1333011193169
"gb.deep","Butterfish",1967,7645965.90064484,29723.548064,257.235976141938
"gb.deep","Demersal benthivores - other",1967,19685728.2459312,29723.548064,662.29402369947
"gb.deep","Demersal piscivores - other",1967,18895451.093443,29723.548064,635.706445702842
"gb.deep","Haddock",1967,104346770.20182,29723.548064,3510.57585646043
"gb.deep","Mesopelagics",1967,0,29723.548064,0
"gb.deep","Skates",1967,52641685.2748751,29723.548064,1771.04311912993
"gb.deep","Squid",1967,16089997.8679844,29723.548064,541.321575517828
"gb.deep","Spiny dogfish (S)",1967,471408.686144163,29723.548064,15.8597716910894
"gb.deep","Spiny dogfish (L)",1967,2540013.52896874,29723.548064,85.4545871677112
"gb.deep","Hakes (S)",1967,7952290.6744081,29723.548064,267.541770494069
"gb.deep","Hakes (L)",1967,9599040.31784171,29723.548064,322.943960027023
"gb.deep","Atlantic cod (S)",1967,6684.03690947878,29723.548064,0.224873453703672
"gb.deep","Atlantic cod (M)",1967,7335571.76624841,29723.548064,246.793274828888
"gb.deep","Atlantic cod (L)",1967,30511564.6251104,29723.548064,1026.51152410922
"gb.deep","Yellowtail flounder (S)",1967,145882.50727773,29723.548064,4.90797757265114
"gb.deep","Yellowtail flounder (L)",1967,14263989.6057478,29723.548064,479.888523908212
"gb.deep","Alosines",1968,332377.756554178,29723.548064,11.1823042067021
"gb.deep","Atlantic herring",1968,8004736.36602124,29723.548064,269.306219728063
"gb.deep","Atlantic mackerel",1968,10751773.0432903,29723.548064,361.725761007394
"gb.deep","Butterfish",1968,2980158.42710079,29723.548064,100.26254001319
"gb.deep","Demersal benthivores - other",1968,27171226.7670521,29723.548064,914.131338174961
"gb.deep","Demersal piscivores - other",1968,30018183.4555301,29723.548064,1009.91252426849
"gb.deep","Haddock",1968,79691300.5229616,29723.548064,2681.08303730673
"gb.deep","Mesopelagics",1968,16003.2413194444,29723.548064,0.538402793804652
"gb.deep","Skates",1968,62805080.0648207,29723.548064,2112.97385929803
"gb.deep","Small pelagic - other",1968,28805.834375,29723.548064,0.969125028848373
"gb.deep","Squid",1968,6650889.91694538,29723.548064,223.758277532172
"gb.deep","Spiny dogfish (S)",1968,1824528.63977516,29723.548064,61.3832721398749
"gb.deep","Spiny dogfish (L)",1968,47953665.2206691,29723.548064,1613.32237717437
"gb.deep","Hakes (S)",1968,9054657.52509158,29723.548064,304.629094265439
"gb.deep","Hakes (L)",1968,4362223.19409915,29723.548064,146.759841210966
"gb.deep","Atlantic cod (S)",1968,459.877028849408,29723.548064,0.0154718080041862
"gb.deep","Atlantic cod (M)",1968,2642473.71060546,29723.548064,88.901691847681
"gb.deep","Atlantic cod (L)",1968,21508643.1558944,29723.548064,723.623004547861
"gb.deep","Yellowtail flounder (S)",1968,300414.799466556,29723.548064,10.1069629648422
"gb.deep","Yellowtail flounder (L)",1968,12833820.4787032,29723.548064,431.772830453139
"gb.deep","Alosines",1969,213543.237259049,29723.548064,7.1843118055507
"gb.deep","Atlantic herring",1969,10165387.9044907,29723.548064,341.997795236386
"gb.deep","Atlantic mackerel",1969,3604450.98090278,29723.548064,121.265838558094
"gb.deep","Butterfish",1969,7054162.13774471,29723.548064,237.325709654711
"gb.deep","Demersal benthivores - other",1969,34272637.6315885,29723.548064,1153.04665371017
"gb.deep","Demersal piscivores - other",1969,18152236.8158196,29723.548064,610.702220903597
"gb.deep","Haddock",1969,53760180.0311758,29723.548064,1808.67303982084
"gb.deep","Medium pelagics - other",1969,45776.7135416667,29723.548064,1.5400824101854
"gb.deep","Mesopelagics",1969,32006.4826388889,29723.548064,1.0768055876093
"gb.deep","Skates",1969,68020592.8747229,29723.548064,2288.44122943407
"gb.deep","Small pelagic - other",1969,0,29723.548064,0
"gb.deep","Squid",1969,23638903.6776025,29723.548064,795.292124167137
"gb.deep","Spiny dogfish (S)",1969,4611471.59308702,29723.548064,155.145394592789
"gb.deep","Spiny dogfish (L)",1969,3041794.87511529,29723.548064,102.336197164813
"gb.deep","Hakes (S)",1969,5785790.93714155,29723.548064,194.653441933774
"gb.deep","Hakes (L)",1969,3627763.16232164,29723.548064,122.050138647998
"gb.deep","Atlantic cod (S)",1969,9802.37696370411,29723.548064,0.329784887813456
"gb.deep","Atlantic cod (M)",1969,1027305.86442938,29723.548064,34.5620200595638
"gb.deep","Atlantic cod (L)",1969,26607876.2765314,29723.548064,895.178335346777
"gb.deep","Yellowtail flounder (S)",1969,172178.430998894,29723.548064,5.79266077616856
"gb.deep","Yellowtail flounder (L)",1969,14899463.6128033,29723.548064,501.268004099718
"gb.deep","Alosines",1970,226282.592443851,29723.548064,7.6129065062026
"gb.deep","Atlantic herring",1970,8187306.75369844,29723.548064,275.448500834077
"gb.deep","Atlantic mackerel",1970,1967777.55578309,29723.548064,66.2026468558236
"gb.deep","Butterfish",1970,1932231.00246362,29723.548064,65.0067413992163
"gb.deep","Demersal benthivores - other",1970,65649617.6630193,29723.548064,2208.6736590687
"gb.deep","Demersal piscivores - other",1970,18034138.0177331,29723.548064,606.728980635233
"gb.deep","Haddock",1970,89782023.7843179,29723.548064,3020.56886314519
"gb.deep","Medium pelagics - other",1970,0,29723.548064,0
"gb.deep","Mesopelagics",1970,0,29723.548064,0
"gb.deep","Skates",1970,77567275.4808789,29723.548064,2609.62370016739
"gb.deep","Small pelagic - other",1970,92421.8200231481,29723.548064,3.10938047584857
"gb.deep","Squid",1970,12153377.5500325,29723.548064,408.880444685276
"gb.deep","Spiny dogfish (S)",1970,1816020.24583318,29723.548064,61.0970211874764
"gb.deep","Spiny dogfish (L)",1970,117036084.669636,29723.548064,3937.48701930323
"gb.deep","Hakes (S)",1970,8675901.1471422,29723.548064,291.886457446516
"gb.deep","Hakes (L)",1970,7987823.18465944,29723.548064,268.737203494692
"gb.deep","Atlantic cod (S)",1970,29873.5513392907,29723.548064,1.00504661405051
"gb.deep","Atlantic cod (M)",1970,3267747.16331307,29723.548064,109.937991126666
"gb.deep","Atlantic cod (L)",1970,31365118.5287616,29723.548064,1055.22794456526
"gb.deep","Yellowtail flounder (S)",1970,113662.900816624,29723.548064,3.82400178376714
"gb.deep","Yellowtail flounder (L)",1970,9074954.62652039,29723.548064,305.311956936649
"gb.deep","Alosines",1971,484341.598513081,29723.548064,16.2948783055848
"gb.deep","Atlantic herring",1971,20534146.6239568,29723.548064,690.837667822938
"gb.deep","Atlantic mackerel",1971,202524.336050725,29723.548064,6.81359895577252
"gb.deep","Butterfish",1971,8889583.46242178,29723.548064,299.075448303848
"gb.deep","Demersal benthivores - other",1971,26492134.2240854,29723.548064,891.284383918205
"gb.deep","Demersal piscivores - other",1971,28888531.3389042,29723.548064,971.907232498024
"gb.deep","Haddock",1971,19714590.6007275,29723.548064,663.265050265147
"gb.deep","Mesopelagics",1971,45776.7135416667,29723.548064,1.5400824101854
"gb.deep","Skates",1971,87701605.1656311,29723.548064,2950.5765925654
"gb.deep","Small pelagic - other",1971,73627.3156828704,29723.548064,2.47707021800822
"gb.deep","Squid",1971,12879713.2569197,29723.548064,433.316817668853
"gb.deep","Spiny dogfish (S)",1971,2036652.98079062,29723.548064,68.519847509636
"gb.deep","Spiny dogfish (L)",1971,5058468.8915992,29723.548064,170.183885204668
"gb.deep","Hakes (S)",1971,12844579.1419731,29723.548064,432.134788024515
"gb.deep","Hakes (L)",1971,5780834.25875765,29723.548064,194.486682623168
"gb.deep","Atlantic cod (S)",1971,29263.9935302026,29723.548064,0.984539041812643
"gb.deep","Atlantic cod (M)",1971,2012131.77582516,29723.548064,67.694871806444
"gb.deep","Atlantic cod (L)",1971,24295033.0390538,29723.548064,817.366519863051
"gb.deep","Yellowtail flounder (S)",1971,98289.3996201391,29723.548064,3.30678556303254
"gb.deep","Yellowtail flounder (L)",1971,12696982.00753,29723.548064,427.169124634486
"gb.deep","Bluefish (L)",1971,1391783.97122413,29723.548064,46.8242878753027
"gb.deep","Alosines",1972,297203.36392652,29723.548064,9.99891948587663
"gb.deep","Atlantic herring",1972,14039970.3880011,29723.548064,472.35176492963
"gb.deep","Atlantic mackerel",1972,2810654.74599877,29723.548064,94.5598668081934
"gb.deep","Butterfish",1972,2472934.06293417,29723.548064,83.1978086064797
"gb.deep","Demersal benthivores - other",1972,37230774.4154597,29723.548064,1252.56831167313
"gb.deep","Demersal piscivores - other",1972,23085077.1827353,29723.548064,776.659540544388
"gb.deep","Haddock",1972,39228532.1177682,29723.548064,1319.77959136313
"gb.deep","Medium pelagics - other",1972,0,29723.548064,0
"gb.deep","Mesopelagics",1972,0,29723.548064,0
"gb.deep","Skates",1972,95334222.1012183,29723.548064,3207.36346468285
"gb.deep","Small pelagic - other",1972,16003.2413194444,29723.548064,0.538402793804652
"gb.deep","Squid",1972,10971496.4217422,29723.548064,369.117993522126
"gb.deep","Spiny dogfish (S)",1972,1420395.36496854,29723.548064,47.7868712682004
"gb.deep","Spiny dogfish (L)",1972,36213151.3023207,29723.548064,1218.3320518919
"gb.deep","Hakes (S)",1972,12293511.5447285,29723.548064,413.595022985091
"gb.deep","Hakes (L)",1972,6750989.50633201,29723.548064,227.125963959482
"gb.deep","Atlantic cod (S)",1972,120530.335189762,29723.548064,4.05504534419104
"gb.deep","Atlantic cod (M)",1972,10465959.2569848,29723.548064,352.110025170942
"gb.deep","Atlantic cod (L)",1972,35418430.4373134,29723.548064,1191.59497247944
"gb.deep","Yellowtail flounder (S)",1972,81135.2205428443,29723.548064,2.72966135698692
"gb.deep","Yellowtail flounder (L)",1972,17025630.5894984,29723.548064,572.7994031143
"gb.deep","Bluefish (L)",1972,721374.455795359,29723.548064,24.269459831717
"gb.deep","Alosines",1973,1594215.38233691,29723.548064,53.6347605240225
"gb.deep","Atlantic herring",1973,42774141.8084425,29723.548064,1439.06581126662
"gb.deep","Atlantic mackerel",1973,25209142.2191799,29723.548064,848.120223228404
"gb.deep","Butterfish",1973,8248021.60996963,29723.548064,277.491152543774
"gb.deep","Demersal benthivores - other",1973,47701324.2530492,29723.548064,1604.83277939565
"gb.deep","Demersal piscivores - other",1973,74046407.3062613,29723.548064,2491.16986797224
"gb.deep","Haddock",1973,86808588.3997352,29723.548064,2920.5325088654
"gb.deep","Mesopelagics",1973,16003.2413194444,29723.548064,0.538402793804652
"gb.deep","Skates",1973,116715046.974416,29723.548064,3926.68623285175
"gb.deep","Small pelagic - other",1973,0,29723.548064,0
"gb.deep","Squid",1973,38124309.7337566,29723.548064,1282.62984121775
"gb.deep","Spiny dogfish (S)",1973,5030107.34312718,29723.548064,169.229707445978
"gb.deep","Spiny dogfish (L)",1973,31591083.374603,29723.548064,1062.83016100843
"gb.deep","Hakes (S)",1973,33349378.4859547,29723.548064,1121.98511476987
"gb.deep","Hakes (L)",1973,14114419.9724605,29723.548064,474.856499031331
"gb.deep","Atlantic cod (S)",1973,47007.5860735188,29723.548064,1.58149309672934
"gb.deep","Atlantic cod (M)",1973,21703225.2976076,29723.548064,730.169401407827
"gb.deep","Atlantic cod (L)",1973,81872476.1918919,29723.548064,2754.4651135055
"gb.deep","Summer flounder (L)",1973,12590.5082380841,29723.548064,0.423586989378744
"gb.deep","Yellowtail flounder (S)",1973,113068.409320688,29723.548064,3.80400109291233
"gb.deep","Yellowtail flounder (L)",1973,16501859.7683076,29723.548064,555.177993312782
"gb.deep","Alosines",1974,370022.006098485,29723.548064,12.4487832105966
"gb.deep","Atlantic herring",1974,58305551.5675153,29723.548064,1961.59460647071
"gb.deep","Atlantic mackerel",1974,2813573.35562673,29723.548064,94.6580586398574
"gb.deep","Butterfish",1974,10765844.5068027,29723.548064,362.199172306818
"gb.deep","Demersal benthivores - other",1974,39308945.9907671,29723.548064,1322.48498416569
"gb.deep","Demersal piscivores - other",1974,24641892.3855762,29723.548064,829.036033400788
"gb.deep","Haddock",1974,63744961.4880892,29723.548064,2144.59462749316
"gb.deep","Mesopelagics",1974,0,29723.548064,0
"gb.deep","Skates",1974,83547593.6447819,29723.548064,2810.82169143769
"gb.deep","Small pelagic - other",1974,16003.2413194444,29723.548064,0.538402793804652
"gb.deep","Squid",1974,8856621.3838434,29723.548064,297.966493258932
"gb.deep","Spiny dogfish (S)",1974,2928382.98758525,29723.548064,98.5206403111744
"gb.deep","Spiny dogfish (L)",1974,11976175.374735,29723.548064,402.918768275853
"gb.deep","Hakes (S)",1974,17667580.6875965,29723.548064,594.396760762044
"gb.deep","Hakes (L)",1974,6340298.49953017,29723.548064,213.308938955686
"gb.deep","Atlantic cod (S)",1974,12562.4388183128,29723.548064,0.422642639810821
"gb.deep","Atlantic cod (M)",1974,8434462.27172721,29723.548064,283.763642670328
"gb.deep","Atlantic cod (L)",1974,62791194.7159532,29723.548064,2112.50670952044
"gb.deep","Summer flounder (L)",1974,363867.823559865,29723.548064,12.2417358377403
"gb.deep","Yellowtail flounder (S)",1974,29858.9318615469,29723.548064,1.00455476571153
"gb.deep","Yellowtail flounder (L)",1974,9970713.36387951,29723.548064,335.448289767117
"gb.deep","Bluefish (L)",1974,2310752.23530742,29723.548064,77.7414671469222
"gb.deep","Alosines",1975,960197.250290705,29723.548064,32.3042608582001
"gb.deep","Atlantic herring",1975,28002151.9503836,29723.548064,942.086452468261
"gb.deep","Atlantic mackerel",1975,5172917.49756945,29723.548064,174.034320749032
"gb.deep","Butterfish",1975,12956318.6911817,29723.548064,435.894081799536
"gb.deep","Demersal benthivores - other",1975,37150765.1751539,29723.548064,1249.87653207355
"gb.deep","Demersal piscivores - other",1975,35851550.3524656,29723.548064,1206.16658130015
"gb.deep","Haddock",1975,37648995.0241687,29723.548064,1266.63865777746
"gb.deep","Medium pelagics - other",1975,45776.7135416667,29723.548064,1.5400824101854
"gb.deep","Mesopelagics",1975,229237.127690972,29723.548064,7.71230699637152
"gb.deep","Skates",1975,52424072.4519254,29723.548064,1763.72189279177
"gb.deep","Small pelagic - other",1975,0,29723.548064,0
"gb.deep","Squid",1975,9790949.74941379,29723.548064,329.400437940052
"gb.deep","Spiny dogfish (S)",1975,12626095.9910014,29723.548064,424.784280928214
"gb.deep","Spiny dogfish (L)",1975,67794509.7718797,29723.548064,2280.83503442813
"gb.deep","Atlantic menhaden (L)",1975,45293.5343127789,29723.548064,1.52382663789848
"gb.deep","Hakes (S)",1975,41609079.8504754,29723.548064,1399.86921348971
"gb.deep","Hakes (L)",1975,11253310.6416462,29723.548064,378.599170510057
"gb.deep","Atlantic cod (S)",1975,31433.2101826719,29723.548064,1.05751877652663
"gb.deep","Atlantic cod (M)",1975,1452137.52944777,29723.548064,48.8547843050588
"gb.deep","Atlantic cod (L)",1975,42107464.4566319,29723.548064,1416.6365457437
"gb.deep","Summer flounder (L)",1975,167785.144055998,29723.548064,5.64485584610313
"gb.deep","Yellowtail flounder (S)",1975,112323.568339761,29723.548064,3.77894214034975
"gb.deep","Yellowtail flounder (L)",1975,6297379.11631236,29723.548064,211.864986735534
"gb.deep","Alosines",1976,693750.141293345,29723.548064,23.3400851001899
"gb.deep","Atlantic herring",1976,13279306.3015753,29723.548064,446.76046994735
"gb.deep","Atlantic mackerel",1976,8563588.66455402,29723.548064,288.107888268087
"gb.deep","Butterfish",1976,21033956.22403,29723.548064,707.652941658923
"gb.deep","Demersal benthivores - other",1976,57430071.3960024,29723.548064,1932.14051271219
"gb.deep","Demersal piscivores - other",1976,60487948.5766433,29723.548064,2035.01777265628
"gb.deep","Haddock",1976,182572325.848089,29723.548064,6142.34631259294
"gb.deep","Medium pelagics - other",1976,14482.6675595238,29723.548064,0.487245584825206
"gb.deep","Mesopelagics",1976,54466.314077381,29723.548064,1.83242976108052
"gb.deep","Skates",1976,50590712.7085448,29723.548064,1702.04151266242
"gb.deep","Small pelagic - other",1976,8205141.80467412,29723.548064,276.048531857873
"gb.deep","Squid",1976,99200398.704803,29723.548064,3337.43463233956
"gb.deep","Spiny dogfish (S)",1976,20915359.2890695,29723.548064,703.662942392849
"gb.deep","Spiny dogfish (L)",1976,137682007.7815,29723.548064,4632.08522364311
"gb.deep","Hakes (S)",1976,33752388.6982335,29723.548064,1135.54373204567
"gb.deep","Hakes (L)",1976,7823359.21126542,29723.548064,263.204082985664
"gb.deep","Atlantic cod (S)",1976,32209.5559955159,29723.548064,1.08363765746145
"gb.deep","Atlantic cod (M)",1976,9786225.649309,29723.548064,329.241503344
"gb.deep","Atlantic cod (L)",1976,27869378.5178997,29723.548064,937.619508205819
"gb.deep","Summer flounder (L)",1976,80438.7042260967,29723.548064,2.70622820845271
"gb.deep","Yellowtail flounder (S)",1976,24599.113684561,29723.548064,0.827596814202491
"gb.deep","Yellowtail flounder (L)",1976,6711332.1804131,29723.548064,225.791758304305
"gb.deep","Bluefish (L)",1976,456115.095109942,29723.548064,15.3452439166363
"gb.deep","Alosines",1977,275270.427730154,29723.548064,9.2610218382223
"gb.deep","Atlantic herring",1977,2687651.3375,29723.548064,90.42161897069
"gb.deep","Atlantic mackerel",1977,25593.734775641,29723.548064,0.861059208696527
"gb.deep","Butterfish",1977,1672856.30067243,29723.548064,56.2805051762487
"gb.deep","Demersal benthivores - other",1977,41985572.8830525,29723.548064,1412.53570376761
"gb.deep","Demersal piscivores - other",1977,51820022.2903305,29723.548064,1743.39961631609
"gb.deep","Haddock",1977,177851695.140819,29723.548064,5983.52843872719
"gb.deep","Medium pelagics - other",1977,17119.7465277778,29723.548064,0.57596577941893
"gb.deep","Mesopelagics",1977,47079.3029513889,29723.548064,1.58390589340206
"gb.deep","Skates",1977,84864679.9119495,29723.548064,2855.1328976346
"gb.deep","Small pelagic - other",1977,363093.596106402,29723.548064,12.2156882255307
"gb.deep","Squid",1977,36143537.0744285,29723.548064,1215.98999542737
"gb.deep","Spiny dogfish (S)",1977,5409241.94417443,29723.548064,181.985068960387
"gb.deep","Spiny dogfish (L)",1977,36582287.600095,29723.548064,1230.75103689933
"gb.deep","Hakes (S)",1977,35945395.7301862,29723.548064,1209.32385503876
"gb.deep","Hakes (L)",1977,9895877.55720859,29723.548064,332.930561852879
"gb.deep","Atlantic cod (S)",1977,3071.23588007993,29723.548064,0.103326691465871
"gb.deep","Atlantic cod (M)",1977,8620346.84744481,29723.548064,290.017424194571
"gb.deep","Atlantic cod (L)",1977,34673582.1372375,29723.548064,1166.53577367612
"gb.deep","Summer flounder (L)",1977,435574.64636331,29723.548064,14.6541942242374
"gb.deep","Yellowtail flounder (S)",1977,20105.98385025,29723.548064,0.676432833891778
"gb.deep","Yellowtail flounder (L)",1977,7792563.65471403,29723.548064,262.168017019209
"gb.deep","Alosines",1978,684647.395665703,29723.548064,23.0338381606239
"gb.deep","Anchovies",1978,0,29723.548064,0
"gb.deep","Atlantic herring",1978,7814584.6902194,29723.548064,262.908878623549
"gb.deep","Atlantic mackerel",1978,965295.889804959,29723.548064,32.4757962180863
"gb.deep","Butterfish",1978,3370327.11131378,29723.548064,113.389125149423
"gb.deep","Demersal benthivores - other",1978,46403735.9703585,29723.548064,1561.1775508914
"gb.deep","Demersal piscivores - other",1978,70918975.1273973,29723.548064,2385.95254424863
"gb.deep","Haddock",1978,80294096.0643554,29723.548064,2701.3631041445
"gb.deep","Medium pelagics - other",1978,42799.3663194444,29723.548064,1.43991444854732
"gb.deep","Mesopelagics",1978,2400.48619791667,29723.548064,0.0807604190706978
"gb.deep","Skates",1978,89687246.9208152,29723.548064,3017.38025109596
"gb.deep","Small pelagic - other",1978,531967.368042263,29723.548064,17.8971691702769
"gb.deep","Squid",1978,94254552.1965643,29723.548064,3171.03974241627
"gb.deep","Spiny dogfish (S)",1978,57667505.026838,29723.548064,1940.12857760688
"gb.deep","Spiny dogfish (L)",1978,116243976.347218,29723.548064,3910.83783459918
"gb.deep","Hakes (S)",1978,36704332.7615606,29723.548064,1234.85704608783
"gb.deep","Hakes (L)",1978,13687213.4238384,29723.548064,460.483835724034
"gb.deep","Atlantic cod (S)",1978,19215.0301687288,29723.548064,0.646458159280161
"gb.deep","Atlantic cod (M)",1978,4779915.43704328,29723.548064,160.812411316149
"gb.deep","Atlantic cod (L)",1978,74164896.3411978,29723.548064,2495.15623711906
"gb.deep","Summer flounder (L)",1978,1132316.73368546,29723.548064,38.0949384389572
"gb.deep","Yellowtail flounder (S)",1978,67205.1878614378,29723.548064,2.26100826579429
"gb.deep","Yellowtail flounder (L)",1978,6293828.76752449,29723.548064,211.745541076482
"gb.deep","Bluefish (L)",1978,3208018.94096056,29723.548064,107.928533096154
"gb.deep","Alosines",1979,197632.158369529,29723.548064,6.64900966546766
"gb.deep","Atlantic herring",1979,309602.42825,29723.548064,10.4160656588968
"gb.deep","Atlantic mackerel",1979,1631852.99846644,29723.548064,54.9010163575617
"gb.deep","Butterfish",1979,11398369.7717262,29723.548064,383.479446908004
"gb.deep","Demersal benthivores - other",1979,24638312.3342284,29723.548064,828.915588447847
"gb.deep","Demersal piscivores - other",1979,50963893.7023555,29723.548064,1714.59657483088
"gb.deep","Haddock",1979,160897699.96696,29723.548064,5413.13909162255
"gb.deep","Medium pelagics - other",1979,49907.7828125,29723.548064,1.67906545695823
"gb.deep","Mesopelagics",1979,10271.8479166667,29723.548064,0.345579467651358
"gb.deep","Skates",1979,68030810.3433855,29723.548064,2288.78497940096
"gb.deep","Small pelagic - other",1979,3810123.6458912,29723.548064,128.185357874751
"gb.deep","Squid",1979,82302395.750678,29723.548064,2768.92905158787
"gb.deep","Spiny dogfish (S)",1979,63229915.0753373,29723.548064,2127.26673609733
