"Region","EWE","YEAR","tot.biomass","AREA","kg.km2"
"gb.deep","Atlantic cod (L)",1973,72444539.0361376,26673.9112425505,2715.93237217395
"gb.deep","Atlantic cod (M)",1973,19226786.777316,26673.9112425505,720.808680904855
"gb.deep","Atlantic cod (S)",1973,42059.7376581033,26673.9112425505,1.57681178720461
"gb.deep","Atlantic herring",1973,18581618.7291578,26673.9112425505,696.621450082514
"gb.deep","Atlantic mackerel",1973,8919066.56689248,26673.9112425505,334.374156297884
"gb.deep","Butterfish",1973,2999500.43292008,26673.9112425505,112.450716568901
"gb.deep","Demersal benthivores - other",1973,42765212.2877263,26673.9112425505,1603.2599006143
"gb.deep","Demersal piscivores - other",1973,65923368.5805808,26673.9112425505,2471.45489767616
"gb.deep","Haddock",1973,76966131.9094807,26673.9112425505,2885.44605287219
"gb.deep","Hakes (L)",1973,12627823.1040913,26673.9112425505,473.414753062057
"gb.deep","Hakes (S)",1973,29960564.531744,26673.9112425505,1123.21602405089
"gb.deep","Mesopelagics",1973,6702.37634660459,26673.9112425505,0.251270849844956
"gb.deep","Skates",1973,105220998.940417,26673.9112425505,3944.71579303178
"gb.deep","Small pelagic - other",1973,0,26673.9112425505,0
"gb.deep","Spiny dogfish (L)",1973,28716017.8702629,26673.9112425505,1076.5581998509
"gb.deep","Spiny dogfish (S)",1973,4476417.05772712,26673.9112425505,167.820047724621
"gb.deep","Squid",1973,15608939.0290548,26673.9112425505,585.176237827291
"gb.deep","Summer flounder (L)",1973,12261.4487403388,26673.9112425505,0.459679445914147
"gb.deep","Yellowtail flounder (L)",1973,14737853.5449914,26673.9112425505,552.519404109038
"gb.deep","Yellowtail flounder (S)",1973,101068.070427527,26673.9112425505,3.78902327103428
"gb.deep","Alosines",1974,285720.059091463,26673.9112425505,10.7115921805903
"gb.deep","Atlantic cod (L)",1974,63036231.4396846,26673.9112425505,2363.21666014726
"gb.deep","Atlantic cod (M)",1974,7486728.1914638,26673.9112425505,280.676055468044
"gb.deep","Atlantic cod (S)",1974,11469.9187991936,26673.9112425505,0.430005134788655
"gb.deep","Atlantic herring",1974,25792850.7604964,26673.9112425505,966.969205451629
"gb.deep","Atlantic mackerel",1974,998989.362184893,26673.9112425505,37.4519264573128
"gb.deep","Bluefish (L)",1974,5900038.10425851,26673.9112425505,221.191337506091
"gb.deep","Butterfish",1974,3794444.81076281,26673.9112425505,142.253034294793
"gb.deep","Demersal benthivores - other",1974,76496375.6245154,26673.9112425505,2867.83497661519
"gb.deep","Demersal piscivores - other",1974,24769540.6528887,26673.9112425505,928.605498745759
"gb.deep","Haddock",1974,56117420.3966518,26673.9112425505,2103.83171355585
"gb.deep","Hakes (L)",1974,11791419.2834539,26673.9112425505,442.058128492387
"gb.deep","Hakes (S)",1974,16901514.6041115,26673.9112425505,633.634657115825
"gb.deep","Mesopelagics",1974,0,26673.9112425505,0
"gb.deep","Skates",1974,151552554.630335,26673.9112425505,5681.67724831359
"gb.deep","Small pelagic - other",1974,88918.1928649543,26673.9112425505,3.33352660794308
"gb.deep","Spiny dogfish (L)",1974,10786874.5089651,26673.9112425505,404.397930655094
"gb.deep","Spiny dogfish (S)",1974,2615598.69670553,26673.9112425505,98.0583114685144
"gb.deep","Squid",1974,4259716.07815434,26673.9112425505,159.695968072323
"gb.deep","Summer flounder (L)",1974,328894.379172361,26673.9112425505,12.3301894567192
"gb.deep","Yellowtail flounder (L)",1974,8878984.57276468,26673.9112425505,332.871489749911
"gb.deep","Yellowtail flounder (S)",1974,26437.7957257037,26673.9112425505,0.991148072935393
"gb.deep","Alosines",1975,593242.596251783,26673.9112425505,22.2405552323139
"gb.deep","Atlantic cod (L)",1975,48231242.5097899,26673.9112425505,1808.18036287273
"gb.deep","Atlantic cod (M)",1975,1284625.98191326,26673.9112425505,48.1603905116102
"gb.deep","Atlantic cod (S)",1975,27869.4001065218,26673.9112425505,1.04481865644301
"gb.deep","Atlantic herring",1975,12651767.5187184,26673.9112425505,474.312424738677
"gb.deep","Atlantic mackerel",1975,1881906.22353065,26673.9112425505,70.5523163220476
"gb.deep","Atlantic menhaden (L)",1975,65617.0061973193,26673.9112425505,2.45996942857958
"gb.deep","Butterfish",1975,4601162.54954962,26673.9112425505,172.496733145374
"gb.deep","Demersal benthivores - other",1975,36712101.0447729,26673.9112425505,1376.3298794445
"gb.deep","Demersal piscivores - other",1975,72827566.0337383,26673.9112425505,2730.29198348546
"gb.deep","Haddock",1975,33371784.243901,26673.9112425505,1251.10202026413
"gb.deep","Hakes (L)",1975,10122026.1970406,26673.9112425505,379.472890383389
"gb.deep","Hakes (S)",1975,38312439.2299689,26673.9112425505,1436.32626207635
"gb.deep","Medium pelagics - other",1975,18899.2168748601,26673.9112425505,0.708528145835317
"gb.deep","Mesopelagics",1975,99936.4716140641,26673.9112425505,3.74659984077042
"gb.deep","Skates",1975,59401655.19267,26673.9112425505,2226.95706874483
"gb.deep","Small pelagic - other",1975,0,26673.9112425505,0
"gb.deep","Spiny dogfish (L)",1975,75756332.7191462,26673.9112425505,2840.09090494006
"gb.deep","Spiny dogfish (S)",1975,11362596.3180993,26673.9112425505,425.981634818278
"gb.deep","Squid",1975,4069461.96383167,26673.9112425505,152.563376507755
"gb.deep","Summer flounder (L)",1975,150303.547985466,26673.9112425505,5.63485222016109
"gb.deep","Yellowtail flounder (L)",1975,5579420.44266959,26673.9112425505,209.171440661062
"gb.deep","Yellowtail flounder (S)",1975,98829.9629138501,26673.9112425505,3.70511703421264
"gb.deep","Alosines",1976,726268.909298279,26673.9112425505,27.2276871094827
"gb.deep","Atlantic cod (L)",1976,24655824.8156078,26673.9112425505,924.342313034188
"gb.deep","Atlantic cod (M)",1976,8807942.96824309,26673.9112425505,330.208153133259
"gb.deep","Atlantic cod (S)",1976,28190.2009743745,26673.9112425505,1.05684542165699
"gb.deep","Atlantic herring",1976,5967579.96952857,26673.9112425505,223.723469545367
"gb.deep","Atlantic mackerel",1976,3110944.56194573,26673.9112425505,116.628736358061
"gb.deep","Bluefish (L)",1976,188793.310610252,26673.9112425505,7.07782630351887
"gb.deep","Butterfish",1976,7615769.77997056,26673.9112425505,285.513800759065
"gb.deep","Demersal benthivores - other",1976,51795097.22534,26673.9112425505,1941.78861713823
"gb.deep","Demersal piscivores - other",1976,55982510.6759825,26673.9112425505,2098.77397307518
"gb.deep","Haddock",1976,164215128.794014,26673.9112425505,6156.39481217349
"gb.deep","Hakes (L)",1976,6922931.50369903,26673.9112425505,259.539421899833
"gb.deep","Hakes (S)",1976,30550069.4120528,26673.9112425505,1145.31645300368
"gb.deep","Medium pelagics - other",1976,5999.18633759113,26673.9112425505,0.224908386439449
"gb.deep","Mesopelagics",1976,17819.2021050903,26673.9112425505,0.66803859183069
"gb.deep","Skates",1976,44241529.4820021,26673.9112425505,1658.60675923025
"gb.deep","Small pelagic - other",1976,3316011.56349826,26673.9112425505,124.316660325709
"gb.deep","Spiny dogfish (L)",1976,126292066.191019,26673.9112425505,4734.66620783967
"gb.deep","Spiny dogfish (S)",1976,18915840.1212749,26673.9112425505,709.15134826947
"gb.deep","Squid",1976,40196725.7542463,26673.9112425505,1506.96781543323
"gb.deep","Summer flounder (L)",1976,72832.5112208534,26673.9112425505,2.73047737763595
"gb.deep","Yellowtail flounder (L)",1976,5952794.78415133,26673.9112425505,223.169175679619
"gb.deep","Yellowtail flounder (S)",1976,21793.0047408736,26673.9112425505,0.817015717819034
"gb.deep","Alosines",1977,146403.951915567,26673.9112425505,5.48865708460564
"gb.deep","Atlantic cod (L)",1977,63822496.6672403,26673.9112425505,2392.69359813382
"gb.deep","Atlantic cod (M)",1977,9509065.20722027,26673.9112425505,356.493096222473
"gb.deep","Atlantic cod (S)",1977,2680.3174441508,26673.9112425505,0.100484605342584
"gb.deep","Atlantic herring",1977,1204442.18311397,26673.9112425505,45.1543147220431
"gb.deep","Atlantic mackerel",1977,9020.90549023267,26673.9112425505,0.338192078702069
"gb.deep","Butterfish",1977,610003.028715682,26673.9112425505,22.8689007460817
"gb.deep","Demersal benthivores - other",1977,37420356.7978474,26673.9112425505,1402.88225665811
"gb.deep","Demersal piscivores - other",1977,47695859.1602168,26673.9112425505,1788.10894009919
"gb.deep","Haddock",1977,166728695.981317,26673.9112425505,6250.62798122195
"gb.deep","Hakes (L)",1977,10130384.544164,26673.9112425505,379.786243271437
"gb.deep","Hakes (S)",1977,35294417.1833034,26673.9112425505,1323.18117363311
"gb.deep","Medium pelagics - other",1977,9145.95457409595,26673.9112425505,0.342880145732292
"gb.deep","Mesopelagics",1977,2759.5552594255,26673.9112425505,0.103455216384743
"gb.deep","Skates",1977,88889911.1219007,26673.9112425505,3332.4663306258
"gb.deep","Small pelagic - other",1977,145917.514225674,26673.9112425505,5.47042062556259
"gb.deep","Spiny dogfish (L)",1977,43853044.5397825,26673.9112425505,1644.04253058425
"gb.deep","Spiny dogfish (S)",1977,4954835.67083616,26673.9112425505,185.755873061921
"gb.deep","Squid",1977,15244286.5911704,26673.9112425505,571.505485361762
"gb.deep","Summer flounder (L)",1977,391518.348711068,26673.9112425505,14.6779504944334
"gb.deep","Yellowtail flounder (L)",1977,6884755.01044981,26673.9112425505,258.108192227436
"gb.deep","Yellowtail flounder (S)",1977,17758.6976469219,26673.9112425505,0.665770290882314
"gb.deep","Alosines",1978,414096.007157284,26673.9112425505,15.5243827345693
"gb.deep","Anchovies",1978,0,26673.9112425505,0
"gb.deep","Atlantic cod (L)",1978,66741022.3060424,26673.9112425505,2502.10858464492
"gb.deep","Atlantic cod (M)",1978,4228277.72399388,26673.9112425505,158.517349988362
"gb.deep","Atlantic cod (S)",1978,17048.911543557,26673.9112425505,0.639160541119309
"gb.deep","Atlantic herring",1978,3457790.57022137,26673.9112425505,129.631929070284
"gb.deep","Atlantic mackerel",1978,340599.572498585,26673.9112425505,12.7690149900198
"gb.deep","Bluefish (L)",1978,1290076.81901582,26673.9112425505,48.3647413866276
"gb.deep","Butterfish",1978,1219007.78962427,26673.9112425505,45.7003766166732
"gb.deep","Demersal benthivores - other",1978,50799440.1199852,26673.9112425505,1904.46161637328
"gb.deep","Demersal piscivores - other",1978,64530670.1113272,26673.9112425505,2419.2428895987
"gb.deep","Haddock",1978,71334715.4225581,26673.9112425505,2674.32529012709
"gb.deep","Hakes (L)",1978,11651392.646726,26673.9112425505,436.808555774887
"gb.deep","Hakes (S)",1978,33765136.957961,26673.9112425505,1265.84874077629
"gb.deep","Medium pelagics - other",1978,0,26673.9112425505,0
"gb.deep","Mesopelagics",1978,1340.47526932092,26673.9112425505,0.0502541699689912
"gb.deep","Skates",1978,117656156.920289,26673.9112425505,4410.90756621407
"gb.deep","Small pelagic - other",1978,556259.063495558,26673.9112425505,20.8540494281996
"gb.deep","Spiny dogfish (L)",1978,95305999.0754962,26673.9112425505,3573.00428155669
"gb.deep","Spiny dogfish (S)",1978,73888250.6226972,26673.9112425505,2770.05685258597
"gb.deep","Squid",1978,41386391.1840053,26673.9112425505,1551.56815240448
